,0,1,2
0,1.0,3.7408487931303425,0.38198990469711086
1,1.1,3.7898609459838206,0.3948075998841302
2,1.2,3.786590986179731,0.3890743600039701
3,1.5,3.779201648398663,0.3879001684305584
4,2.0,3.822266569846465,0.39065696673496136
5,3.0,3.901666108883403,0.3932900234332286
6,4.0,3.9000902899725958,0.38100604266831634
7,8.0,4.001466130837798,0.3900768864565825
8,16.0,3.979774886408567,0.386943940956307
